gene_id,C_t1_1,LPS_t1_1,C_t1_2,LPS_t1_2,C_t1_3,LPS_t1_3,C_t1_4,LPS_t1_4,control,lps,FDR,AveExpr,P value,C_t1_1 CPM,C_t1_2 CPM,C_t1_3 CPM,C_t1_4 CPM,LPS_t1_1 CPM,LPS_t1_2 CPM,LPS_t1_3 CPM,LPS_t1_4 CPM
ENSMUSG00000049109,0,0,0,4,0,0,2,0,0,0.920338818264177,0.448210751130875,-5.97130353812446,0.29777110990318,0.000,0.000,0.000,0.031,0.000,0.080,0.000,0.000
ENSMUSG00000099272,0,0,0,4,0,0,2,0,0,0.920338818264177,0.448210751130875,-5.97130353812446,0.29777110990318,0.000,0.000,0.000,0.031,0.000,0.080,0.000,0.000
ENSMUSG00000106164,0,1,2,0,4,0,2,0,0,-0.846097410538738,0.448390720722211,-5.4829422136734,0.297911130337952,0.000,0.044,0.069,0.031,0.022,0.000,0.000,0.000
ENSMUSG00000027305,620,491,538,407,796,461,740,465,0,0.165898814829843,0.448407424312823,3.44777788260337,0.297946811977146,12.745,11.849,13.773,11.633,10.571,8.151,9.545,10.024
ENSMUSG00000045826,21,2,7,4,13,5,8,6,0,-0.637488738965213,0.448407424312823,-2.80438140931161,0.29796314316877,0.432,0.154,0.225,0.126,0.043,0.080,0.104,0.129
ENSMUSG00000113587,0,0,3,3,8,0,3,0,0,-1.00981805597021,0.448529115733306,-5.09409422423778,0.298075840277753,0.000,0.066,0.138,0.047,0.000,0.060,0.000,0.000
ENSMUSG00000045555,1,0,0,4,0,0,5,5,0,1.0874731241407,0.448529115733306,-5.19856633273591,0.298084932199784,0.021,0.000,0.000,0.079,0.000,0.080,0.000,0.108
ENSMUSG00000102713,7,1,1,0,5,4,2,0,0,-0.910207936164254,0.448867031952699,-4.65427263616345,0.298329984099955,0.144,0.022,0.087,0.031,0.022,0.000,0.083,0.000
ENSMUSG00000020530,4183,2825,3884,3470,4832,3287,6296,2924,0,0.115410857069937,0.448909252140518,6.24657283317731,0.298378525226297,85.986,85.542,83.608,98.971,60.820,69.493,68.054,63.035
ENSMUSG00000026632,294,168,245,258,296,158,272,205,0,0.226076368803629,0.448956461534919,2.1979226520435,0.298430386630949,6.043,5.396,5.122,4.276,3.617,5.167,3.271,4.419
ENSMUSG00000102632,1,5,3,1,2,0,1,9,0,0.975746094097029,0.449253650910109,-4.45884396876701,0.298648430467229,0.021,0.066,0.035,0.016,0.108,0.020,0.000,0.194
ENSMUSG00000062727,5,6,2,8,0,1,2,0,0,1.06154081274575,0.449390156749933,-4.47326606660009,0.298759677182354,0.103,0.044,0.000,0.031,0.129,0.160,0.021,0.000
ENSMUSG00000024856,2401,1850,2191,1649,3076,1750,2561,1618,0,0.151206154309852,0.44943588026649,5.36881182357439,0.298810579092274,49.355,48.255,53.224,40.258,39.829,33.024,36.232,34.880
ENSMUSG00000013928,4,3,7,4,3,5,3,3,0,0.627515706518449,0.449459250596017,-3.54083618699556,0.298846622482155,0.082,0.154,0.052,0.047,0.065,0.080,0.104,0.065
ENSMUSG00000107340,0,0,4,0,0,0,5,0,0,-0.949678538166483,0.449496910754482,-5.82911559765572,0.298892170000756,0.000,0.088,0.000,0.079,0.000,0.000,0.000,0.000
ENSMUSG00000032867,1581,805,1685,1454,1898,1063,3357,1114,0,-0.194146877491938,0.449627619556471,4.87805086226718,0.298999597730513,32.499,37.111,32.841,52.771,17.331,29.119,22.008,24.015
ENSMUSG00000086877,72,50,46,20,53,22,45,11,0,-0.470960456872095,0.449872650734615,-0.532846666730749,0.299183066278502,1.480,1.013,0.917,0.707,1.076,0.401,0.455,0.237
ENSMUSG00000021806,154,46,105,99,56,43,191,33,0,-0.446663812856689,0.450007506064384,0.602059559698065,0.299297961214236,3.166,2.313,0.969,3.002,0.990,1.983,0.890,0.711
ENSMUSG00000042109,10,1,3,1,12,1,3,6,0,-0.805332585526521,0.450007506064384,-3.76950884054401,0.299313811346898,0.206,0.066,0.208,0.047,0.022,0.020,0.021,0.129
ENSMUSG00000109610,6,0,1,3,1,0,2,0,0,-0.869036997613826,0.450171350638016,-5.15782920809962,0.299476250851957,0.123,0.022,0.017,0.031,0.000,0.060,0.000,0.000
ENSMUSG00000112657,0,0,2,5,0,0,0,0,0,1.01908255180966,0.450171350638016,-5.93511521097509,0.29948440325761,0.000,0.044,0.000,0.000,0.000,0.100,0.000,0.000
ENSMUSG00000087719,0,0,2,5,0,0,0,0,0,1.01908255180966,0.450171350638016,-5.93511521097509,0.29948440325761,0.000,0.044,0.000,0.000,0.000,0.100,0.000,0.000
ENSMUSG00000032044,1143,820,1109,922,1530,842,1255,804,0,0.158384195056123,0.450250828277749,4.34834161941699,0.299557818731439,23.495,24.425,26.473,19.728,17.654,18.465,17.433,17.332
ENSMUSG00000049686,2944,1650,2729,1603,3852,1807,2963,1652,0,-0.168033386145054,0.450505667365029,5.49581533400948,0.299747919743217,60.517,60.104,66.651,46.577,35.523,32.103,37.412,35.613
ENSMUSG00000114635,0,0,0,2,0,0,7,4,0,1.07935632727141,0.450724756071858,-5.4829422136734,0.299914255545784,0.000,0.000,0.000,0.110,0.000,0.040,0.000,0.086
ENSMUSG00000086670,2,17,0,0,2,7,2,0,0,1.2190542835679,0.45075814194213,-4.65754043801372,0.299957035374237,0.041,0.000,0.035,0.031,0.366,0.000,0.145,0.000
ENSMUSG00000043866,4513,3401,3920,2943,5702,3075,4903,3332,0,0.147511524154968,0.450784129162066,6.26197664132176,0.300015460386706,92.769,86.335,98.661,77.073,73.221,58.939,63.665,71.830
ENSMUSG00000030158,7,5,0,1,3,1,4,10,0,0.970659317347476,0.450784129162066,-4.04455460491982,0.300005760615226,0.144,0.000,0.052,0.063,0.108,0.020,0.021,0.216
ENSMUSG00000074384,56,38,42,21,51,23,85,30,0,-0.342418736872686,0.450885545969656,-0.34374762200823,0.300103527996319,1.151,0.925,0.882,1.336,0.818,0.421,0.476,0.647
ENSMUSG00000038738,14,4,1,2,7,1,14,2,0,-0.787835435007362,0.450980971887101,-3.58196532785029,0.300199923346745,0.288,0.022,0.121,0.220,0.086,0.040,0.021,0.043
ENSMUSG00000065581,7,0,2,2,3,7,6,0,0,-0.917198178020367,0.450980971887101,-4.28710617251686,0.300208192016273,0.144,0.044,0.052,0.094,0.000,0.040,0.145,0.000
ENSMUSG00000044139,0,2,1,1,10,1,0,1,0,1.0042913739058,0.450983447404839,-5.02602323509683,0.300230414915435,0.000,0.022,0.173,0.000,0.043,0.020,0.021,0.022
ENSMUSG00000042256,11,19,10,9,0,3,10,2,0,1.08688612851937,0.451589549585925,-3.1614339813075,0.300654514216315,0.226,0.220,0.000,0.157,0.409,0.180,0.062,0.043
ENSMUSG00000059447,3431,2603,2967,2531,4039,2345,3884,2022,0,0.127672835458177,0.451660424151717,5.84380824964901,0.30072230622155,70.528,65.346,69.887,61.055,56.041,50.688,48.551,43.590
ENSMUSG00000100763,0,0,0,0,5,0,3,0,0,-0.878010311988658,0.451821213909265,-5.87443685757881,0.300849975683459,0.000,0.000,0.087,0.047,0.000,0.000,0.000,0.000
ENSMUSG00000037373,11290,9030,10657,7647,13239,7704,13128,7671,0,0.125589805742131,0.45199496986209,7.60140481432317,0.300986294087644,232.077,234.711,229.073,206.367,194.410,153.144,159.504,165.369
ENSMUSG00000035699,51,52,37,32,47,32,33,20,0,0.403757142271361,0.451997493050825,-0.449310529564554,0.301008595559236,1.048,0.815,0.813,0.519,1.120,0.641,0.663,0.431
ENSMUSG00000022533,3977,2581,3531,2904,4300,2626,6979,2058,0,-0.132275903923927,0.452240067271314,6.06562480715688,0.301190770656811,81.751,77.767,74.403,109.707,55.567,58.158,54.369,44.366
ENSMUSG00000056228,601,275,519,382,527,303,761,336,0,-0.168894194765005,0.452287771044498,3.11651085273174,0.30124317575978,12.354,11.431,9.119,11.963,5.921,7.650,6.273,7.243
ENSMUSG00000047731,4900,3140,4829,3453,6062,3231,7318,3075,0,-0.107470765866703,0.452320842479254,6.40654186902541,0.301285838779009,100.724,106.355,104.890,115.036,67.602,69.152,66.895,66.290
ENSMUSG00000078183,39,29,30,23,29,23,20,17,0,0.434996420254494,0.452448736567687,-0.958308061492921,0.301432953150141,0.802,0.661,0.502,0.314,0.624,0.461,0.476,0.366
ENSMUSG00000097129,7,1,1,5,3,0,11,1,0,-0.855521485735425,0.452448736567687,-4.22626935085018,0.301398953045175,0.144,0.022,0.052,0.173,0.022,0.100,0.000,0.022
ENSMUSG00000095649,0,0,2,2,0,2,1,0,0,0.906301688025683,0.452448736567687,-5.58894182699277,0.301417023863094,0.000,0.044,0.000,0.016,0.000,0.040,0.041,0.000
ENSMUSG00000006412,2493,1780,2023,1482,2710,1523,2185,1637,0,0.172639654651887,0.45257502300744,5.26059240752196,0.301548622962066,51.246,44.555,46.891,34.347,38.322,29.680,31.532,35.290
ENSMUSG00000023911,40,39,56,45,65,32,46,38,0,0.340135816668298,0.45257502300744,-0.178617610160114,0.301590783727022,0.822,1.233,1.125,0.723,0.840,0.901,0.663,0.819
ENSMUSG00000103509,2,0,2,0,0,3,21,0,0,-1.13866919551833,0.45257502300744,-5.04810069184887,0.301611417245699,0.041,0.044,0.000,0.330,0.000,0.000,0.062,0.000
ENSMUSG00000038298,0,2,1,0,0,2,2,0,0,0.891569334349238,0.45257502300744,-5.58894182699277,0.30157014669372,0.000,0.022,0.000,0.031,0.043,0.000,0.041,0.000
ENSMUSG00000086828,0,0,2,0,0,6,0,0,0,1.06672773538923,0.45257502300744,-5.90498919853711,0.301620326478976,0.000,0.044,0.000,0.000,0.000,0.000,0.124,0.000
ENSMUSG00000043962,4527,2442,3915,3562,4303,2704,7930,2317,0,-0.155345416916437,0.452637379410048,6.18425077176336,0.30168253459562,93.057,86.224,74.454,124.657,52.575,71.335,55.984,49.949
ENSMUSG00000104145,7,1,3,3,0,0,0,8,0,1.1967002684394,0.452734756739943,-4.75853195245377,0.301768091426186,0.144,0.066,0.000,0.000,0.022,0.060,0.000,0.172
ENSMUSG00000075389,51,42,17,24,22,9,24,28,0,0.543306704374541,0.452887852698701,-1.02937707611138,0.301890798657818,1.048,0.374,0.381,0.377,0.904,0.481,0.186,0.604
ENSMUSG00000030714,776,509,628,395,947,361,758,382,0,-0.18995031574148,0.452958916319208,3.47336964324471,0.301958834128211,15.951,13.831,16.386,11.915,10.958,7.911,7.474,8.235
ENSMUSG00000089296,0,3,1,8,4,0,6,3,0,1.00865612816319,0.453000885865562,-4.38809768695691,0.302007479590924,0.000,0.022,0.069,0.094,0.065,0.160,0.000,0.065
ENSMUSG00000038084,2457,1612,2095,1663,2716,1467,4112,1456,0,-0.120574486492101,0.453010509869221,5.35370384642914,0.302034563220439,50.506,46.141,46.995,64.639,34.705,33.304,30.373,31.388
ENSMUSG00000031821,1050,614,732,642,847,471,805,658,0,0.202854022519657,0.453222684287037,3.81338122084663,0.302196702899541,21.584,16.122,14.656,12.654,13.219,12.857,9.752,14.185
ENSMUSG00000036186,22,12,18,5,16,10,16,4,0,-0.531623460694942,0.453230253674726,-2.10083205850209,0.302222427469766,0.452,0.396,0.277,0.252,0.258,0.100,0.207,0.086
ENSMUSG00000026698,1116,642,1074,865,1498,692,1397,579,0,-0.153561748747279,0.453239605154917,4.20364370044499,0.302249341144643,22.940,23.654,25.920,21.960,13.822,17.323,14.327,12.482
ENSMUSG00000029352,9,5,13,3,5,2,3,0,0,-0.86474787338413,0.45335874239186,-3.67549565118014,0.302358521175724,0.185,0.286,0.087,0.047,0.108,0.060,0.041,0.000
ENSMUSG00000094619,4,0,3,3,5,0,5,6,0,-0.884474642187127,0.45335874239186,-4.23229295004402,0.302370156258342,0.082,0.066,0.087,0.079,0.000,0.060,0.000,0.129
ENSMUSG00000026739,2011,1599,2074,1857,2238,1609,3451,1332,0,0.128756085595504,0.453383327402486,5.26831442333582,0.302415829670874,41.338,45.678,38.724,54.248,34.425,37.190,33.313,28.715
ENSMUSG00000109704,22,7,12,3,9,3,13,9,0,-0.602325054417791,0.453383327402486,-2.54427864330582,0.302427922348271,0.452,0.264,0.156,0.204,0.151,0.060,0.062,0.194
ENSMUSG00000108276,2,0,2,0,1,0,0,0,0,-0.812133135652082,0.453423720410754,-5.87918283885369,0.302475552709797,0.041,0.044,0.017,0.000,0.000,0.000,0.000,0.000
ENSMUSG00000097799,0,4,0,0,1,0,5,5,0,1.07559268622583,0.453429423424379,-5.19856633273591,0.302500043739892,0.000,0.000,0.017,0.079,0.086,0.000,0.000,0.108
ENSMUSG00000048078,9,11,4,6,36,4,43,4,0,-0.749750187480655,0.453782973131357,-2.3309761443285,0.302756612941875,0.185,0.088,0.623,0.676,0.237,0.120,0.083,0.086
ENSMUSG00000111821,0,3,0,0,6,2,0,0,0,1.07383767450094,0.453794958149622,-5.55406983327991,0.302785312420193,0.000,0.000,0.104,0.000,0.065,0.000,0.041,0.000
ENSMUSG00000058728,35,20,25,26,41,24,24,26,0,0.398653950801133,0.453801014156949,-0.87778211331592,0.302810056711508,0.719,0.551,0.709,0.377,0.431,0.521,0.497,0.560
ENSMUSG00000113722,70,68,76,25,94,25,55,22,0,-0.439481778195186,0.453824484451809,-0.0717435065536934,0.302846422468024,1.439,1.674,1.626,0.865,1.464,0.501,0.518,0.474
ENSMUSG00000057440,393,217,292,225,623,293,618,245,0,-0.218784972308632,0.454026835556375,2.72821973685939,0.303014116422475,8.079,6.431,10.780,9.715,4.672,4.506,6.066,5.282
ENSMUSG00000038591,1,3,8,1,2,0,3,0,0,-0.865507597882415,0.454026835556375,-4.75853195245377,0.303022883222511,0.021,0.176,0.035,0.047,0.065,0.020,0.000,0.000
ENSMUSG00000038612,55600,36807,54841,41460,57045,39640,71322,38514,0,0.110974310150386,0.454181290322907,9.89754600205914,0.303167409950931,1142.913,1207.826,987.045,1121.156,792.431,830.308,820.706,830.272
ENSMUSG00000059994,316,172,381,289,387,176,453,180,0,-0.205558094481939,0.454181290322907,2.45119778318009,0.303156917516793,6.496,8.391,6.696,7.121,3.703,5.788,3.644,3.880
ENSMUSG00000030519,1,10,0,2,3,4,8,0,0,1.03524651489583,0.454663614585848,-4.36229132727348,0.303551591580332,0.021,0.000,0.052,0.126,0.215,0.040,0.083,0.000
ENSMUSG00000031891,2,0,1,4,4,0,2,0,0,-0.836116187013451,0.454663614585848,-5.08670158849311,0.303530026144487,0.041,0.022,0.069,0.031,0.000,0.080,0.000,0.000
ENSMUSG00000030217,3,9,0,0,0,1,1,0,0,1.07567916946791,0.454663614585848,-5.37963424554773,0.303547727911763,0.062,0.000,0.000,0.016,0.194,0.000,0.021,0.000
ENSMUSG00000026922,1261,588,1387,988,1683,933,2070,939,0,-0.184407736068519,0.454674344105491,4.5127722454234,0.303619459663548,25.921,30.547,29.121,32.540,12.659,19.786,19.317,20.243
ENSMUSG00000031273,0,0,0,3,2,3,2,0,0,0.94279638294343,0.454674344105491,-5.37546442092943,0.303620985203343,0.000,0.000,0.035,0.031,0.000,0.060,0.062,0.000
ENSMUSG00000047040,8,0,2,0,0,0,3,2,0,-1.00345742501493,0.454674344105491,-5.21545093103034,0.30361503485644,0.164,0.044,0.000,0.047,0.000,0.000,0.000,0.043
ENSMUSG00000047428,7,2,8,0,3,6,4,1,0,-0.850865599522597,0.454754751210401,-3.96041471590212,0.303695426261137,0.144,0.176,0.052,0.063,0.043,0.000,0.124,0.022
ENSMUSG00000114929,0,0,3,0,1,0,1,0,0,-0.770725293533628,0.454989285951859,-5.91062518472818,0.30391432709618,0.000,0.066,0.017,0.016,0.000,0.000,0.000,0.000
ENSMUSG00000084099,0,0,3,0,1,0,1,0,0,-0.770725293533628,0.454989285951859,-5.91062518472818,0.30391432709618,0.000,0.066,0.017,0.016,0.000,0.000,0.000,0.000
ENSMUSG00000110533,0,0,3,0,1,0,1,0,0,-0.770725293533628,0.454989285951859,-5.91062518472818,0.30391432709618,0.000,0.066,0.017,0.016,0.000,0.000,0.000,0.000
ENSMUSG00000021792,1019,598,957,600,1169,559,1174,611,0,-0.143367723160761,0.455111538648795,3.98292892025264,0.304021227009118,20.947,21.077,20.227,18.455,12.875,12.016,11.574,13.172
ENSMUSG00000047604,227,111,157,137,188,58,189,81,0,-0.286065616001617,0.455111538648795,1.38930058571682,0.304037513592514,4.666,3.458,3.253,2.971,2.390,2.744,1.201,1.746
ENSMUSG00000049313,636,333,504,417,666,422,1471,422,0,-0.227234161148487,0.455134336009945,3.4333461318246,0.30407350775718,13.074,11.100,11.524,23.124,7.169,8.351,8.737,9.097
ENSMUSG00000050912,6493,4467,6158,5394,7224,4997,10216,4626,0,0.111809135052443,0.455339497863599,6.88917247378534,0.304231349341321,133.470,135.625,124.996,160.592,96.172,108.024,103.458,99.726
ENSMUSG00000021880,170,111,120,100,144,99,169,114,0,0.226499577188098,0.45550895291291,1.3215103761632,0.304386132274072,3.495,2.643,2.492,2.657,2.390,2.003,2.050,2.458
ENSMUSG00000116125,15,8,10,14,7,6,19,18,0,0.537493492484191,0.45550895291291,-2.10851724169263,0.304385947222427,0.308,0.220,0.121,0.299,0.172,0.280,0.124,0.388
ENSMUSG00000003531,1674,1354,1425,923,1912,1103,1188,1016,0,0.237986640698632,0.455585795040687,4.67405425587974,0.304458265694419,34.411,31.384,33.083,18.675,29.151,18.485,22.836,21.903
ENSMUSG00000111345,0,0,0,0,2,0,7,0,0,-0.879359317072307,0.455769540024983,-5.87918283885369,0.304622645255988,0.000,0.000,0.035,0.110,0.000,0.000,0.000,0.000
ENSMUSG00000065236,0,0,0,0,2,0,7,0,0,-0.879359317072307,0.455769540024983,-5.87918283885369,0.304622645255988,0.000,0.000,0.035,0.110,0.000,0.000,0.000,0.000
ENSMUSG00000099377,5,2,2,2,6,0,1,0,0,-0.858705994693309,0.455837327496729,-4.69395790989547,0.304688748809461,0.103,0.044,0.104,0.016,0.043,0.040,0.000,0.000
ENSMUSG00000007833,3160,2261,2663,2067,3674,2147,3312,2054,0,0.137675543376009,0.456003637902632,5.68869377063758,0.3049298686942,64.957,58.650,63.571,52.063,48.678,41.395,44.451,44.279
ENSMUSG00000022053,11,0,0,5,0,3,5,6,0,1.18837253297669,0.456003637902632,-4.41400769597438,0.304945541510871,0.226,0.000,0.000,0.079,0.000,0.100,0.062,0.129
ENSMUSG00000053624,0,4,0,0,0,0,2,0,0,0.915866667612997,0.456003637902632,-5.97130353812446,0.304933316798728,0.000,0.000,0.000,0.031,0.086,0.000,0.000,0.000
ENSMUSG00000107952,0,1,1,2,4,0,0,1,0,0.916426353033209,0.456003637902632,-5.37694260035403,0.304937606832749,0.000,0.022,0.069,0.000,0.022,0.040,0.000,0.022
ENSMUSG00000090665,0,4,0,0,0,0,2,0,0,0.915866667612997,0.456003637902632,-5.97130353812446,0.304933316798728,0.000,0.000,0.000,0.031,0.086,0.000,0.000,0.000
ENSMUSG00000107969,0,4,0,0,0,0,2,0,0,0.915866667612997,0.456003637902632,-5.97130353812446,0.304933316798728,0.000,0.000,0.000,0.031,0.086,0.000,0.000,0.000
ENSMUSG00000100335,0,4,0,0,0,0,2,0,0,0.915866667612997,0.456003637902632,-5.97130353812446,0.304933316798728,0.000,0.000,0.000,0.031,0.086,0.000,0.000,0.000
ENSMUSG00000090236,6,0,3,2,5,5,2,0,0,-0.889020776273406,0.456131308066715,-4.39897091675967,0.305051728863085,0.123,0.066,0.087,0.031,0.000,0.040,0.104,0.000
ENSMUSG00000042694,378,194,287,232,361,199,498,189,0,-0.168115575988659,0.456224021979752,2.44994999890206,0.305150925658303,7.770,6.321,6.246,7.828,4.177,4.646,4.120,4.074
ENSMUSG00000091269,6,2,0,0,3,0,2,0,0,-0.919508484435774,0.456224021979752,-5.26382882141899,0.30515536229961,0.123,0.000,0.052,0.031,0.043,0.000,0.000,0.000
ENSMUSG00000035901,6015,4567,6279,6296,7222,5688,11243,3947,0,0.151012731571531,0.456295564174978,6.92272340033656,0.305224032206466,123.644,138.290,124.962,176.736,98.325,126.088,117.764,85.088
ENSMUSG00000027198,2737,1429,2566,1994,2949,1557,4052,1810,0,-0.133086064943861,0.456326130738507,5.48288684745005,0.30526529745968,56.262,56.514,51.026,63.696,30.765,39.933,32.236,39.019
ENSMUSG00000004631,142,129,77,69,35,33,95,60,0,0.49503360915973,0.456407111720665,0.50206735608548,0.305361115624962,2.919,1.696,0.606,1.493,2.777,1.382,0.683,1.293
ENSMUSG00000112770,13,11,8,1,6,0,3,2,0,-0.937707832643952,0.456407111720665,-3.68521048325592,0.305347779106011,0.267,0.176,0.104,0.047,0.237,0.020,0.000,0.043
ENSMUSG00000078302,0,2,2,0,6,0,3,0,0,-0.921129135149697,0.456496388777971,-5.26382882141899,0.305441673334446,0.000,0.044,0.104,0.047,0.043,0.000,0.000,0.000
ENSMUSG00000108518,4,0,1,0,1,0,0,0,0,-0.842202603951429,0.456502418725215,-5.86530392480509,0.305466534761747,0.082,0.022,0.017,0.000,0.000,0.000,0.000,0.000
ENSMUSG00000035757,261,118,276,232,268,172,520,154,0,-0.242393973250597,0.456847636048249,2.17797497136308,0.305736493812736,5.365,6.079,4.637,8.174,2.540,4.646,3.561,3.320
ENSMUSG00000082762,56,51,21,16,33,24,21,21,0,0.515109325033642,0.456847636048249,-0.843951811711154,0.305739220456762,1.151,0.463,0.571,0.330,1.098,0.320,0.497,0.453
ENSMUSG00000107161,2,0,0,0,0,0,8,0,0,-0.91710312245211,0.456965263493589,-5.85661130814846,0.305838788970799,0.041,0.000,0.000,0.126,0.000,0.000,0.000,0.000
ENSMUSG00000028139,34,20,14,19,9,12,16,8,0,0.541278455698079,0.457043505529876,-1.70364763276402,0.305912006461463,0.699,0.308,0.156,0.252,0.431,0.381,0.248,0.172
ENSMUSG00000022217,605,388,450,424,688,364,450,339,0,0.224371254227969,0.457062760940415,3.16077693558293,0.305946518004794,12.436,9.911,11.904,7.074,8.353,8.491,7.536,7.308
ENSMUSG00000045690,539,703,616,261,681,413,376,374,0,0.352699127956666,0.457062760940415,3.22248373889452,0.305966599355751,11.080,13.567,11.783,5.911,15.135,5.227,8.551,8.063
ENSMUSG00000110593,2,0,2,0,0,1,4,0,0,-0.846021384982292,0.457209977481468,-5.4829422136734,0.306086008009629,0.041,0.044,0.000,0.063,0.000,0.000,0.021,0.000
ENSMUSG00000089993,2,10,7,6,3,13,3,0,0,0.998390289041141,0.457253617102874,-3.57138852795387,0.306136084264094,0.041,0.154,0.052,0.047,0.215,0.120,0.269,0.000
ENSMUSG00000033006,4,4,3,0,0,0,9,0,0,-1.05580241124895,0.457344329425407,-4.98339362036744,0.306217682314306,0.082,0.066,0.000,0.141,0.086,0.000,0.000,0.000
ENSMUSG00000097075,89,122,92,71,126,94,168,64,0,0.269800785088114,0.457567532276006,0.975311643469582,0.306388004526435,1.829,2.026,2.180,2.641,2.627,1.422,1.946,1.380
ENSMUSG00000097015,0,0,3,0,1,1,5,0,0,-0.865162753989364,0.457587948993576,-5.47819623239852,0.306422551910567,0.000,0.066,0.017,0.079,0.000,0.000,0.021,0.000
ENSMUSG00000087721,13,0,0,2,11,7,46,2,0,-1.27171331579411,0.457773788637311,-3.6117407933267,0.306567883726771,0.267,0.000,0.190,0.723,0.000,0.040,0.145,0.043
ENSMUSG00000059409,1696,912,1492,1228,1868,970,2652,1108,0,-0.133861411809896,0.457905573018235,4.79796522028982,0.306697920410635,34.863,32.860,32.322,41.688,19.635,24.593,20.083,23.886
ENSMUSG00000024049,98,90,131,106,113,88,157,70,0,0.241475459447006,0.457905573018235,1.04576979036154,0.306687563459978,2.014,2.885,1.955,2.468,1.938,2.123,1.822,1.509
ENSMUSG00000020639,0,1,1,1,4,2,0,0,0,0.914997910051159,0.457908927155263,-5.37694260035403,0.306721057917495,0.000,0.022,0.069,0.000,0.022,0.020,0.041,0.000
ENSMUSG00000028053,1115,628,1015,918,1075,763,2457,531,0,-0.212073228796198,0.458147946117379,4.24403131321572,0.306902061811281,22.920,22.354,18.601,38.623,13.520,18.385,15.797,11.447
ENSMUSG00000109894,1,1,4,0,2,0,3,2,0,-0.778023632997447,0.458162511422221,-4.93390253582605,0.306932721279433,0.021,0.088,0.035,0.047,0.022,0.000,0.000,0.043
ENSMUSG00000039873,398,227,313,168,406,179,354,190,0,-0.215102766717667,0.458439560103785,2.38663053029575,0.307159903788993,8.181,6.894,7.025,5.565,4.887,3.364,3.706,4.096
ENSMUSG00000021694,365,372,338,252,485,283,409,218,0,0.207369740517131,0.458439560103785,2.71192949158672,0.307160152364806,7.503,7.444,8.392,6.429,8.009,5.047,5.859,4.700
ENSMUSG00000046807,4,0,0,0,0,0,4,0,0,-0.886842268494399,0.458493740851353,-5.86530392480509,0.307238289412139,0.082,0.000,0.000,0.063,0.000,0.000,0.000,0.000
ENSMUSG00000065468,4,0,0,0,0,0,4,0,0,-0.886842268494399,0.458493740851353,-5.86530392480509,0.307238289412139,0.082,0.000,0.000,0.063,0.000,0.000,0.000,0.000
